"962","N1","かいてい","改訂","révision (le fait de changer quelque chose)"
"963","N3","かいていき","快適","agréable, confortable"
"964","N2","かいてん","回転","rotation"
"965","N2","かいとう","回答・解答","réponse"
"966","N1","がいとう","街頭","dans la rue"
"967","N1","かいどう","街道","grande route, route principale"
"968","N1","がいとうする","該当する","convenir à, correspondre à"
"969","N1","かいにゅう","介入","intervention"
"970","N1","がいねん","概念","concept, idée générale"
"971","N1","かいはつ","開発","développement, exploitation"
"972","N1","かいばつ","海抜","altitude"
"973","N2","がいぶ","外部","extérieur (l')"
"974","N2","がいぶ","外部","externe, extérieur"
"975","N2","かいほう","解放","guérison, récupération (suite à une maladie),"
"976","N1","かいぼう","解剖","dissection, vivisection"
"977","N2","かいほうする","開放する","ouvrir en grand, ouvrir"
"978","N1","かいほうする","介抱する","garder (un patient, un enfant), surveiller"
"979","N5","かいもの","買い物","achats, courses"
"980","N2","かいよう","海洋","océan"
"981","N1","がいらい","外来","importé, d'origine étrangère, externe"
"982","N1","かいらん","回覧","circulation, diffusion"
"983","N1","がいりゃく","概略","résumé, grandes lignes, esquisse, aperçu"
"984","N1","かいりゅう","海流","courant marin"
"985","N1","かいりょう","改良","amélioration"
"986","N1","かいりょうする","改良する","améliorer"
"987","N1","かいろ","回路","circuit électrique"
"988","N1","かいろ","海路","route maritime, voie maritime (par)"
"989","N2","がいろん","概論","grandes lignes, remarques générales"
"990","N4","かいわ","会話","conversation, dialogue, discussion"
"991","N5","かう","買う [亓段]","acheter"
"992","N3","かう","飼う [亓段]","élever un animal"
"993","N5","かえす","返す [亓段]","retourner, renvoyer quelque chose"
"994","N2","かえって","却って","renvoyer quelqu'un vers, faire retourner quelqu'un"
"995","N4","かえり","帰り","retour"
"996","N1","かえりみる","省みる・顧みる [一段]","réfléchir, tenir compte de, considérer"
"997","N4","かえる","変える [一段]","changer, varier"
"998","N4","かえる","帰る・返る [亓段]","revenir, retourner (à notre point de départ)"
"999","N3","かえる","代える 替える・換える[一段]","échanger, remplacer, substituer"
"1000","N5","かお","顔","visage"
"1001","N2","かおく","家屋","maison, bâtiment"
"1002","N3","かおり","香り・薫り","parfum, odeur, fragrance"
"1003","N3","がか","画家","peintre, dessinateur"
"1004","N1","かがい","課外","extrascolaire, parascolaire, en dehors des cours"
"1005","N3","かかく","価格","tenir dans les bras, avoir (des problèmes, des"
"1006","N4","かがく","科学","science"
"1007","N3","かがく","化学","chimie"
"1008","N1","かかと","踵","faire paraître un article, publier, étendre (un"
"1009","N4","かがみ","鏡","miroir"
"1010","N3","かがやく","輝く [亓段]","briller, scintiller"
"1011","N3","かかり","係り・係","officiel, responsable"
"1012","N3","かかる","罹る [亓段]","prendre (du temps, de l'argent), être accroché, être"
"1013","N2","かきとり","書き取り","inscription, enregistrement (d'une personne), prise"
"1014","N1","かきとる","書き取る [亓段]","noter, écrire, prendre des notes"
"1015","N2","かきね","垣根","haie, clôture"
"1016","N1","かきまわす","掻き回す [亓段]","remuer, mélanger, agiter, touiller"
"1017","N2","かぎり","限り","autant que possible"
"1018","N2","かぎり","限り","limite"
"1019","N3","かぎる","限る [亓段]","limiter, restreindre"
"1020","N5","かく","書く [亓段]","écrire"
"1021","N2","かく","各","chaque"
"1022","N2","かく","掻く [亓段]","griffer, gratter, érafler, transpirer"
"1023","N1","かく","画","compteur pour les traits de kanjis"
"1024","N1","かく","欠く [亓段]","manquer de, négliger, briser, ébrécher"
"1025","N1","かく","角","angle, fou (au shogi)"
"1026","N1","かく","核","noyau, nucleus"
"1027","N1","かく","格","caractère, nature (d'une personne)"
"1028","N3","がく","学","apprentissage, érudition"
"1029","N3","がく","額","montant (d'argent)"
"1030","N3","かぐ","家具","meubles, mobilier"
"1031","N2","かぐ","嗅ぐ [亓段]","renifler, flairer"
"1032","N2","かくう","架空","aérien, imaginaire"
"1033","N1","がくげい","学芸","arts libéraux"
"1034","N3","かくご","覚悟","préparation, décision, résolution, résignation"
"1035","N1","かくさ","格差","disparité, différence qualitative"
"1036","N1","かくさん","拡散","diffusion, propagation (d'un virus, d'une"
"1037","N1","がくし","学士","diplômé de l'université"
"1038","N2","かくじ","各自","chacun, chacune"
"1039","N3","かくじつ","確实","certitude, fiabilité"
"1040","N3","がくしゃ","学者","savant, érudit"
"1041","N1","かくしゅ","各種","toutes sortes de"
"1042","N1","かくしゅう","隔週","toutes les deux semaines"
"1043","N3","がくしゅう","学習","études"
"1044","N2","かくじゅう","拡充","croissance, expansion"
"1045","N2","がくしゅうする","学習する","étudier"
"1046","N2","がくじゅつ","学術","sciences"
"1047","N1","かくしん","確信","conviction, assurance, confiance"
"1048","N1","かくしん","革新","réforme, innovation"
"1049","N3","かくす","隠す [亓段]","cacher, dissimuler"
"1050","N5","がくせい","学生","étudiant"
"1051","N1","がくせつ","学説","théorie"
"1052","N3","かくだい","拡大","accroissement, expansion"
"1053","N2","かくだいする","拡大する","s'accroître, s'étendre"
"1054","N2","かくち","各地","divers endroits"
"1055","N2","かくちょう","拡張","élargissement, augmentation, expansion, extension"
"1056","N1","かくてい","確定","accord, décision, définition mathématique"
"1057","N2","かくど","角度","angle"
"1058","N1","かくとく","獲得","acquisition, obtention"
"1059","N3","かくにん","確認","confirmation, vérification"
"1060","N2","かくにんする","確認する","confirmer"
"1061","N2","がくねん","学年","année scolaire"
"1062","N1","がくふ","楽譜","partition de musique"
"1063","N4","がくぶ","学部","département universitaire"
"1064","N2","かくべつ","格別","exceptionnel"
"1065","N1","かくほ","確保","garantie, assurance, maintien"
"1066","N1","かくめい","革命","révolution"
"1067","N3","がくもん","学問","étude, apprentissage"
"1068","N2","かくりつ","確率","probabilité"
"1069","N1","かくりつ","確立","établissement"
"1070","N2","がくりょく","学力","savoir, érudition"
"1071","N1","がくれき","学歴","cursus scolaire"
"1072","N3","かくれる","隠れる [一段]","disparaître, se cacher"
"1073","N1","かけ","賭け","pari"
"1074","N1","かけ","掛け","partiellement, à moitié"
"1075","N1","かけ","掛け","crédit (d'argent)"
"1076","N1","がけ","崖","falaise"
"1077","N3","かげ","影・陰","ombre, ombrage"
"1078","N1","かけあし","駆け足","pas de course (au), galop"
"1079","N1","かけい","家計","économies familiales, finances de la maison"
"1080","N2","かけざん","掛け算","multiplication"
"1081","N2","かけつ","可決","approbation, adoption (d'une loi, d'un texte….)"
"1082","N5","かげつ","ヶ月・箇月","compteur pour le nombre de mois"
"1083","N1","かけっこ","駆けっこ","course à pied, sprint"
"1084","N1","かける","駆ける [一段]","accrocher, porter (des lunettes...), appeler (au"
"1085","N1","かける","賭ける [一段]","parier, miser, jouer"
"1086","N3","かこ","過去","condition, état de santé, degré, mesure, addition et"
"1087","N3","かご","籠","panier, cage"
"1088","N2","かこう","火口","cratère volcanique"
"1089","N1","かこう","加工","élaboration, processus de fabrication, traitement"
"1090","N1","かごう","化吅","combinaison chimique"
"1091","N2","かこうする","下降する","descendre, aller vers le bas"
"1092","N3","かこむ","囲む [亓段]","entourer, encercler, clôturer"
"1093","N5","かさ","傘","parapluie"
"1094","N3","かさい","火災","incendie, embrasement"
"1095","N2","かさなる","重なる [亓段]","être empilé, être entassé, se chevaucher"
"1096","N2","かさねる","重ねる [一段]","accumuler, empiler, répéter une action"
"1097","N1","かさむ","嵩む [亓段]","être volumineux, être intransportable, être"
"1098","N2","かざり","飾り","décoration, ornement"
"1099","N4","かざる","飾る [亓段]","décorer, orner"
"1100","N2","かざん","火山","volcan"
"1101","N2","かし","貸し","crédit (d'argent), prêt"
"1102","N4","かじ","火事","incendie"
"1103","N3","かじ","家事","travaux ménagers, tâches ménagères"
"1104","N3","かしこい","賢い","intelligent, sage, brillant"
"1105","N4","かしこまりました","畏まりました","bien entendu, bien sûr"
"1106","N2","かしだし","貸し出し","emprunt, prêt"
"1107","N2","かしつ","過失","accident, erreur, bourde"
"1108","N2","かじつ","果实","fruit, noix, baie"
"1109","N2","かしま","貸間","chambre à louer"
"1110","N2","かしや","貸家","maison à louer"
"1111","N3","かしゅ","歌手","chanteur, chanteuse"
"1112","N2","かしょ","箇所","passage, endroit, point, lieu"
"1113","N2","かじょう","過剰","excès"
"1114","N1","かじょうがき","箇条書き","formulaire détaillé"
"1115","N5","かす","貸す [亓段]","ronger, mordiller, mâcher, grignoter, avoir quelques"
"1116","N3","かず","数","chiffre, nombre"
"1117","N1","かすか","微か・幽か","faible, sombre, misérable"
"1118","N1","かすむ","霞む [亓段]","être embrumé, avoir du brouillard"
"1119","N1","かする","擦る [亓段]","effleurer, prendre un pourcentage de"
"1120","N5","かぜ","風邪","rhume"
"1121","N5","かぜ","風","vent"
"1122","N1","かせい","火星","Mars (planète)"
"1123","N2","かぜい","課税","imposition, taxation"
"1124","N1","かせき","化石","fossilisation, pétrifaction"
"1125","N3","かせぐ","稼ぐ [亓段]","gagner de l'argent, travailler"
"1126","N2","かせん","下線","ce qui est souligné"
"1127","N1","かせん","河川","fleuve, rivière, torrent"
"1128","N1","かせん","化繊","fibres synthétiques"
"1129","N2","かせんをひく","下線を引く","souligner, faire un trait sous quelque chose"
"1130","N1","かそ","過疎","dépeuplement"
"1131","N3","かぞえる","数える [一段]","compter"
"1132","N5","かぞく","家族","famille"
"1133","N2","かそくど","加速度","accélération"
"1134","N4","ガソリン ","","essence"
"1135","N4","ガソリンスタンド ","","station-essence"
"1136","N5","かた","方","personne (poli)"
"1137","N4","かた","方","manière de, méthode de"
"1138","N3","かた","肩","épaule"
"1139","N3","かた","型","forme, modèle, type"
"1140","N1","かた","片","un élément d'une paire, une partie de,"
"1141","N3","かたい","固い・堅い・硬い","dur, solide, tendu, raide, formel, têtu, obstiné"
"1142","N1","かだい","課題","sujet, thème"
"1143","N1","かだい","課題","sujet, thème, tâche"
"1144","N1","がたい・かたい","難い","difficile à, dur à"
"1145","N1","かたおもい","片思い","amour sans retour, amour à sens unique"
"1146","N3","かたがた","方々","toutes les personnes, tous les gens"
"1147","N5","かたかな","片仮名","katakana (un des syllabaires japonais)"
"1148","N4","かたち","形","le fait de parler de manière hésitante, de manière"
"1149","N1","かたづけ","片付け","être rangé, être mis en ordre, être résolu, être"
"1150","N4","かたづける","片づける [一段]","nettoyer, ranger"
"1151","N3","かたな","刀","katana (sabre japonais)"
"1152","N2","かたまり","塊","paquet, morceau, tas, amoncellement"
"1153","N2","かたまる","固まる [亓段]","se solidifier, durcir, devenir ferme"
"1154","N2","かたみち","片道","aller simple"
"1155","N1","かたむける","傾ける [一段]","s'incliner, pencher, décliner, se coucher (pour le"
"1156","N1","かためる","固める [一段]","consolider, durcir, fortifier"
"1157","N2","かたよる","片寄る・偏る [亓段]","être injuste, être partial, prendre partie pour"
"1158","N3","かたる","語る [亓段]","raconter, dire, narrer"
"1159","N1","かたわら","傍ら","à proximité, à côté de"
"1160","N1","かだん","花壇","lit de fleurs"
"1161","N3","かち","勝ち","victoire"
"1162","N3","かち","価値","valeur, mérite"
"1163","N2","がち","勝ち","capable de, avoir tendance à"
"1164","N1","かちく","家畜","animaux domestiques, bétail"
"1165","N4","かつ","勝つ [亓段]","gagner"
"1166","N1","かつ","且つ","de plus, et aussi"
"1167","N5","がつ","月","mois de l'année"
"1168","N2","がっか","学科","sujet d'étude"
"1169","N2","がっかい","学会","rencontre universitaire, association scientifique"
"1170","N3","かっき","活気","énergie, vivacité, enjouement"
"1171","N3","がっき","学期","semestre, trimestre, période scolaire"
"1172","N2","がっき","楽器","instrument de musique"
"1173","N2","かっきてき","画期的","innovateur, innovant, mémorable"
"1174","N2","がっきゅう","学級","niveau d'étude, classe (à l'école)"
"1175","N2","かつぐ","担ぐ [亓段]","porter sur ses épaules, tromper, duper"
"1176","N2","かっこ","括弧","parenthèses"
"1177","N4","かっこう","格好","forme, apparence"
"1178","N5","がっこう","学校","école"
"1179","N2","かつじ","活字","caractères d'imprimerie"
"1180","N1","がっしょうする","吅唱する","chanter en cœur"
"1181","N1","かつて","嘗て","autrefois, auparavant, avant"
"1182","N2","かってに","勝手に","délibérément, à sa guise"
"1183","N3","かつどう","活動","activité, action"
"1184","N1","かっぱつ","活発","dynamique, vif, actif"
"1185","N1","がっぺい","吅併","fusion, incorporation, consolidation, mélange"
"1186","N2","かつやく","活躍","activité, effort"
"1187","N3","かつよう","活用","conjugaison, mise en pratique, application"
"1188","N2","かつりょく","活力","énergie, vitalité"
"1189","N5","かてい","家庭","famille (sa), maison (sa)"
"1190","N2","かてい","仮定","hypothèse, supposition"
"1191","N2","かてい","過程","processus"
"1192","N2","かてい","課程","cursus scolaire, curriculum"
"1193","N5","かど","角","coin (d'une rue, d'un trottoir…), rebord, bord"
"1194","N2","かな","仮名","kana (syllabaires japonais)"
"1195","N5","かない","家内","épouse (la nôtre)"
"1196","N1","かなう","叶う [亓段]","se réaliser (en parlant d'un vœu), convenir pour"
"1197","N1","かなえる","叶える [一段]","accorder (un vœu, une requête…)"
"1198","N4","かなしい","悲しい","triste, mélancolique"
"1199","N3","かなしむ","悲しむ [亓段]","être triste, regretter, s'affliger"
"1200","N2","かなづち","金槌","utilisation des kanas (syllabaires) pour écrire le"
"1201","N4","かならず","必ず","certainement, surement, sans aucun doute"
"1202","N3","かならずしも","必ずしも","pas forcément, pas toujours"
"1203","N3","かなり","可也","considérable, assez importante"
"1204","N1","かなわない","敵わない","insupportable, inégalable, incapable de"
"1205","N1","かにゅうする","加入する","être admis, devenir membre, adhérer, joindre"
"1206","N5","かね","金","argent, monnaie"
"1207","N2","かね","鐘","cloche, carillon"
"1208","N2","かねつ","加熱","chauffage"
"1209","N1","かねて","予て","précédemment, récemment"
"1210","N4","かねもち","金持ち","personne riche"
"1211","N2","かねる","兼ねる [一段]","couper"
"1212","N3","かのう","可能","possible, réalisable"
"1213","N4","かのじょ","彼女","elle, sa (neutre)"
"1214","N5","かばん","鞄","protéger quelqu'un, plaider en faveur de quelqu'un,"
"1215","N2","かはんすう","過半数","majorité, plus grande partie"
"1216","N2","かび","黴","moisissure"
"1217","N5","かびん","花瓶","vase"
"1218","N3","かぶ","株","action boursière, titre boursier, souche d'un arbre"
"1219","N1","かぶしき","株式","action boursière"
"1220","N1","かふん","花粉","couvrir avec quelque chose, verser un liquide,"
"1221","N4","かべ","壁","mur, cloison"
"1222","N1","かへい","貨幣","argent, change"
"1223","N2","かま","釜","chaudron, marmite"
"1224","N2","かまいません","構いません","pas de problème, cela m'importe peu"
"1225","N4","かまう","構う [亓段]","s'inquiéter, s'occuper de"
"1226","N1","かまえ","構え","position, posture"
"1227","N1","かまえる","構える [一段]","ériger, édifier, mettre en place, préparer à l'avance"
"1228","N3","がまん","我慢","patience, persévérance, maitrise de soi"
"1229","N5","かみ","紙","papier"
"1230","N3","かみ","上","partie supérieure, amont d'une rivière"
"1231","N3","かみ","神","dieu, Dieu"
"1232","N2","かみ","髪","cheveux"
"1233","N1","かみ","加味","assaisonnement, saveur"
"1234","N1","かみきる","噛み切る [亓段]","arracher d'un coup de dent ou de mâchoire"
"1235","N2","かみくず","紙屑","vieux papiers, papiers à jeter"
"1236","N2","かみさま","神様","Dieu"
"1237","N2","かみそり","剃刀","rasoir"
"1238","N1","かみつ","過密","surpeuplé, bondé, plein de monde"
"1239","N3","かみなり","雷","tonnerre"
"1240","N3","かみのけ","髪の毛","cheveux"
"1241","N4","かむ","噛む [亓段]","mordre, machouiller, ronger"
"1242","N3","かもく","科目","matière (à l'école), cours"
"1243","N3","かもしれない","かも知れない","peut-être"
"1244","N2","かもつ","貨物","cargaison, marchandise"
"1245","N1","かゆ","粥","grumeau de riz"
"1246","N2","かゆい","痒い","qui démange"
"1247","N2","かよう","歌謡","faire des aller-et-retours, faire la navette,"
"1248","N3","かよう・か","火曜・火","mardi"
"1249","N5","かようび","火曜日","mardi"
"1250","N3","から","空","vide"
"1251","N2","から","殻","coquille, cosse, coque"
"1252","N3","がら","柄","motif, design"
"1253","N5","からい","辛い","épicé"
"1254","N2","からかう","揶揄う [亓段]","ridiculiser, se moquer de, taquiner"
"1255","N4","からだ","体","corps"
"1256","N1","からだつき","体付き","physique, silhouette"
"1257","N2","からっぽ","空っぽ","creux, vide"
"1258","N1","からむ","絡む [亓段]","enchevêtrer, entrelacer, chercher des noises à"
"1259","N1","かり","狩","chasse"
"1260","N1","かり","借り","dette, emprunt"
"1261","N1","かりに","仮に","par exemple, en supposant que, si"
"1262","N5","かりる","借りる [一段]","emprunter, louer"
"1263","N3","かる","刈る [亓段]","tailler, tondre, couper (des cheveux)"
"1264","N5","かるい","軽い","léger, mineur, peu sérieux"
"1265","N2","かるた","歌留多","cartes à jouer, jeu de cartes"
"1266","N4","かれら","彼ら・彼等","ils, leurs (neutre)"
"1267","N2","かれる","枯れる [一段]","se faner, se flétrir"
"1268","N1","かれる","涸れる [一段]","tarir, s'épuiser"
"1269","N1","かろう","過労","stress, surmenage"
"1270","N1","かろうじて","辛うじて","de justesse, tout juste"
"1271","N5","かわ","川・河","rivière, cours d'eau"
"1272","N3","かわ","皮・革","peau, cuir, épiderme"
"1273","N2","がわ","側","côté de"
"1274","N5","かわいい","可愛い","adorable, mignon"
"1275","N2","かわいがる","可愛がる [亓段]","être affectueux avec, aimer"
"1276","N3","かわいそう","可哀想","pathétique, qui fait pitié"
"1277","N3","かわいらしい","可愛らしい","adorable, mignon"
"1278","N2","かわかす","乾かす [亓段]","sécher (des habits), dessécher"
"1279","N4","かわく","渇く [亓段]","avoir soif"
"1280","N2","かわく","乾く [亓段]","sécher"
"1281","N2","かわせ","為替","échanger (des salutations, des messages…), croiser,"
"1282","N2","かわら","瓦","tuile"
"1283","N4","かわりに","代わりに","à la place de"
"1284","N4","かわる","変わる [亓段]","changer, se transformer"
"1285","N2","かわる","代わる・替わる・換わる [亓段]","être changé, être remplacé"
"1286","N1","かわるがわる","代わる代わる","en alternance"
"1287","N3","かん","缶","boîte de conserve, cannette"
"1288","N3","かん","勘","intuition, sixième sens"
"1289","N2","かん","刉","publication, parution"
"1290","N2","かん","間","intervalle de temps, période de"
"1291","N2","かん","巻","volume (pour un livre), bobine (pour un film)"
"1292","N2","かん","館","maison, hôtel, building, résidence, auberge"
"1293","N2","かん","感","sensation, sentiment, émotion, impression"
"1294","N1","かん","官","bureaucratie, service gouvernemental"
"1295","N1","かん","観","vue de, conception de, vision de"
"1296","N1","がん","癌","cancer (maladie)"
"1297","N3","かん・くだ","管","tube, tuyau"
"1298","N1","かんい","簡易","facilité, commodité, simplicité"
"1299","N1","がんか","眼科","ophthalmologie"
"1300","N1","かんがい","感慨","profonde émotion, forts sentiments"
"1301","N3","かんがえ","考え","idée, pensée, réflexion"
"1302","N4","かんがえる","考える [一段]","réfléchir, considérer"
"1303","N3","かんかく","感覚","sens, sensation"
"1304","N2","かんかく","間隔","intervalle (de temps)"
"1305","N2","かんき","換気","ventilation"
"1306","N3","かんきゃく","観実","audience, spectateurs"
"1307","N1","がんきゅう","眼球","globe oculaire"
"1308","N3","かんきょう","環境","environnement, milieu, situation"
"1309","N4","かんけい","関係","relation, rapport, lien"
"1310","N3","かんげい","歓迎","accueil, réception, bienvenue"
"1311","N2","かんげき","感激","forte émotion, impression, inspiration"
"1312","N1","かんけつ","簡潔","bref, concis, court"
"1313","N1","かんげん","還元","retour à l'origine, réduction"
"1314","N1","がんこ","頑固","entêtement, obstination"
"1315","N1","かんご","看護","infirmière"
"1316","N1","かんご","漢語","mot chinois, mot sino-japonais"
"1317","N3","かんこう","観光","tourisme"
"1318","N1","かんこう","刉行","numéro d'une publication, publication"
"1319","N1","かんこう","慣行","usage habituel, habitude"
"1320","N2","かんこうする","観光する","faire du tourisme"
"1321","N1","かんこく","勧告","conseil, recommandation, avis"
"1322","N4","かんごふ","看護婦","infirmière"
"1323","N3","かんさつ","観察","Kansai (région Sud-Ouest du Japon vers Osaka et"
"1324","N1","かんさん","換算","conversion (de devises), change monétaire"
"1325","N1","かんし","監視","observation, surveillance"
"1326","N5","かんじ","漢字","caractères chinois, kanji"
"1327","N3","かんじ","感じ","impression, sentiment"
"1328","N2","がんじつ・がんにち","元日","jour de l'An"
"1329","N3","かんしゃ","感謝","remerciement, gratitude, reconnaissance"
"1330","N3","かんじゃ","患者","patient (hôpital)"
"1331","N1","かんしゅう","慣習","coutumes, us et coutumes"
"1332","N1","かんしゅう","観衆","spectateurs, observateurs"
"1333","N1","がんしょ","願書","acte de candidature, sollicitation écrite"
"1334","N1","かんしょう","干渉","appréciation (d'un art par exemple), sens de"
"1335","N3","かんじょう","感情","émotion, sentiment"
"1336","N3","かんじょう","勘定","calcul, compte, prise en compte"
"1337","N1","がんじょう","頑丈","robuste, costaud, solide"
"1338","N1","かんしょく","感触","toucher (sens)"
"1339","N3","かんじる","感じる [一段]","ressentir, éprouver"
"1340","N3","かんしん","関心","intérêt pour quelque chose"
"1341","N3","かんしん","感心","admiration"
"1342","N1","かんじん","肝心・肝腎","essentiel, fondamental, crucial, vital"
"1343","N3","かんする","関する","être concerné à, être lié à, être en lien avec"
"1344","N3","かんせい","完成","achèvement, accomplissement"
"1345","N1","かんせい","歓声","acclamation, cris de joie"
"1346","N1","かんぜい","関税","douanes"
"1347","N1","がんせき","岩石","roc, rocher"
"1348","N2","かんせつ","間接","indirect"
"1349","N1","かんせん","感染","infection, contagion"
"1350","N1","かんせん","幹線","tronc principal, ligne principale"
"1351","N3","かんぜん","完全","totalité, complétude, perfection"
"1352","N1","かんそ","簡素","simple"
"1353","N2","かんそう","乾燥","arridité, sécheresse, assèchement, déshydratation"
"1354","N2","かんそう","感想","impressions, pensées"
"1355","N2","かんそく","観測","observation"
"1356","N2","かんたい","寒帯","région froide, zone froide"
"1357","N4","かんたん","簡卖","facile, simple"
"1358","N2","かんちがい","勘違い","erreur, méprise"
"1359","N2","かんちょう","官庁","autorités, bureau gouvernemental"
"1360","N2","かんづめ","缶詰","boîte de conserve, cannette"
"1361","N1","かんてん","観点","point de vue"
"1362","N2","かんでんち","乾電池","batterie, pile, batterie sèche"
"1363","N1","かんど","感度","sensibilité, gravité (d'un tremblement de terre)"
"1364","N2","かんとう","関東 np","Kantô (région à l'Est du Japon vers Tôkyô)"
"1365","N3","かんとく","監督","profonde émotion, excitation, le fait d'être"
"1366","N1","がんねん","元年","idée, notion, sens (du devoir par exemple),"
"1367","N2","かんぱい","乾杯","santé !"
"1368","N4","がんばる","頑張る [亓段]","faire de son mieux, persévérer"
"1369","N2","かんばん","看板","panneau d'affichage, pancarte, enseigne"
"1370","N2","かんびょうする","看病する","soigner un patient, veiller sur un patient"
"1371","N1","かんぶ","幹部","cadres dirigeants, direction managériale"
"1372","N1","かんぺき","完璧","parfait, complet"
"1373","N1","かんべん","勘弁","clémence, indulgence, pardon"
"1374","N2","かんむり","冠","couronne"
"1375","N1","かんむりょう","感無量","profonds sentiments, forte émotion"
"1376","N1","かんゆう","勧誘","prospection, démarchage, sollicitation, motivation"
"1377","N1","かんよう","慣用","habituel, coutumier, commun"
"1378","N1","かんよう","寛容","tolérance, indulgence, générosité"
"1379","N1","かんよする","関与する","être impliqué dans, participer à, être concerné par"
"1380","N1","がんらい","元来","au départ, à l'origine"
"1381","N1","かんらん","観覧","inspection, visite (d'une maison, d'une exposition…)"
"1382","N3","かんり","管理","gestion, administration, contrôle"
"1383","N3","かんりょう","完了","achèvement, fin, accomplissement"
"1384","N1","かんりょう","官僚","bureaucratie"
"1385","N1","かんれい","慣例","usage, coutume"
"1386","N1","かんれき","還暦","60ème anniversaire"
"1387","N3","かんれん","関連","rapport, relation, lien"
"1388","N1","かんろく","貫禄","dignité"
"1389","N1","かんわ","緩和","chinois-japonais (comme un dictionnaire par"
"1390","N5","き","木","arbre, bois (la matière)"
"1391","N4","き","気","esprit, humeur"
"1392","N2","き","期","période, époque, durée"
"1393","N2","き","器","instrument, appareil"
"1394","N2","き","機","machine"
"1395","N2","きあつ","気圧","pression atmosphérique"
"1396","N1","ぎあん","議案","projet de loi, mesure"
"1397","N5","きいろ","黄色","jaune"
"1398","N5","きいろい","黄色い","jaune"
"1399","N3","ぎいん","議員","membre de la Diète, du Congrès ou du Parlement"
"1400","N5","きえる","消える [一段]","disparaître, s'éteindre, s'effacer"
"1401","N3","きおく","記憶","mémoire, souvenir, remémoration"
"1402","N3","きおん","気温","température atmosphérique"
"1403","N4","きかい","機会","chance, opportunité"
"1404","N3","きかい","機械・器械","machine, mécanisme, instrument"
"1405","N3","ぎかい","議会","Diète, Congrès, Parlement, assemblée"
"1406","N1","きがい","危害","blessure, dommage, mal"
"1407","N2","きがえる","着替える [一段]","changer de vêtement"
"1408","N1","きかく","企画","projet, plan"
"1409","N1","きかく","規格","standard, norme"
"1410","N1","きがね","気兼ね","se pomponner, s'habiller avec de beaux vêtements,"
"1411","N1","きがる","気軽","insouciant, le cœur léger, enjoué"
"1412","N3","きかん","期間","période, intervalle"
"1413","N1","きかん","器官","mécanisme, équipement, moteur, institution,"
"1414","N1","きかん","季刉","trimestriel (un magazine par exemple)"
"1415","N2","きかんしゃ","機関車","locomotive"
"1416","N1","きき","危機","crise"
"1417","N1","ききとり","聞き取り","compréhension orale"
"1418","N1","ききめ","効き目","effet, efficacité"
"1419","N1","ききょう","帰京","retour à Tôkyô"
"1420","N3","きぎょう","企業","entreprise"
"1421","N1","ぎきょく","戯曲","pièce de théâtre"
"1422","N2","ききん","飢饉","famine"
"1423","N1","ききん","基金","fonds (monétaires), capitaux"
"1424","N5","きく","聞く [亓段]","écouter, entendre, demander"
"1425","N3","きく","効く [亓段]","être efficace, faire son travail, être possible d'utiliser"
"1426","N2","きぐ","器具","instrument, outil"
"1427","N1","きげき","喜劇","comédie"
"1428","N1","ぎけつ","議決","décision, vote"
"1429","N4","きけん","危険","dangereux, risqué"
"1430","N1","きけん","棄権","abstention (pour un vote), renoncement à un droit"
"1431","N3","きげん","機嫌","humeur"
"1432","N2","きげん","期限","date limite, échéance"
"1433","N1","きげん","起源","origine, commencement, début"
"1434","N3","きこう","気候","climat"
"1435","N1","きこう","機構","organisation, mécanisme"
"1436","N2","きごう","記号","symbole, code"
"1437","N4","きこえる","聞こえる [一段]","être audible"
"1438","N1","きこん","既婚","marié"
"1439","N1","きざ","気障","affecté, hautain, plein de suffisance, pompeux"
"1440","N1","きさいする","記載する","enregistrer, inscrire, noter"
"1441","N1","きざし","兆し","signe, présage"
"1442","N2","きざむ","刻む [亓段]","graver, tailler, sculpter, découper, hacher"
"1443","N3","きし","岸","côte, rivage, rive"
"1444","N3","ぎし","技師","ingénieur, technicien"
"1445","N3","きじ","記事","article de journal, compte-rendu"
"1446","N2","ぎしき","儀式","étoffe, tissu, vraie nature de quelqu'un, poterie non"
"1447","N1","きしつ","気質","tempérament, caractère"
"1448","N1","きじつ","期日","date fixe, date convenue"
"1449","N1","ぎじどう","議事堂","bâtiment de la Diète"
"1450","N1","きしむ","軋む [亓段]","craquer, secouer, grincer"
"1451","N4","きしゃ","汽車","train à vapeur"
"1452","N3","きしゃ","記者","journaliste"
"1453","N1","きじゅつ","記述","description"
"1454","N4","ぎじゅつ","技術","compétence, technique"
"1455","N2","きじゅん","基準・規準","base, critère, référence, norme, standard"
"1456","N1","きしょう","気象","climat, temps (météorologie)"
"1457","N2","きしょうする","起床する","se lever du lit, se réveiller"
"1458","N3","きず","傷","blessure, coupure, cicatrice, lésion, éclat"
"1459","N2","きすう","奇数","nombre impair"
"1460","N1","きずく","築く [亓段]","édifier, construire, amasser, empiler"
"1461","N1","きずつく","傷付く [亓段]","être blessé (moralement ou physiquement)"
"1462","N1","きずつける","傷付ける [一段]","blesser, faire du mal à quelqu'un, offenser"
"1463","N1","きせい","規制","régulation, contrôle, restriction"
"1464","N1","ぎせい","犠牲","sacrifice, victime"
"1465","N4","きせつ","季節","saison"
"1466","N1","きせん","汽船","habiller quelqu'un, vernir, revêtir, accuser"
