"205","N2","にかぎらず ","に限らず (にかぎらず) : pas uniquement réservé à ~ ","Pour indiquer que quelque chose n'est pas uniquement réservé à un groupe ","Nom + に限らず ","ここ数年、コンピューターは仕事に限らず広く利用されるようになりました。 \
Ces dernières années, l'utilisation croissante des ordinateurs a atteint un tel point qu'on ne l'utilise pas uniquement qu'au travail"
"206","N2","にかぎり ","に限り (にかぎり) : seulement pour ~ ","Pour indiquer que quelque chose est réservé à un groupe \
On restreint quelque chose pour une catégorie de personnes \
L'inverse de に限らず (にかぎらず)\
Peut se traduire par : limité à ~, réservé pour ~, seulement pour ~","Nom + に限り ","学生に限り入場可。 Admission possible uniquement pour les étudiants."
"207","N2","にかぎる ","に限る (にかぎる) : rien n'est meilleur que de ~, rien ne vaut ~ ","Indique que rien ne vaut quelque chose, rien n'est meilleur que ~ ","Verbe à la forme neutre + に限る \
Nom + に限る","暑い日は冷たいビールに限る。 \
Rien ne vaut une bière bien fraiche lorsqu'il fait chaud. \
英作文に上達するには英語で日記を付けるに限る。 \
Rien n'est meilleur que de tenir un journal personnel en anglais pour s'améliorer dans les rédactions dans cette langue. "
"208","N2","にかかわらず, にかかわりなく ","に係わらず, に関わりなく (にかかわらず, にかかわりなく) : peu importe ~ ","Peut se traduire par : peu importe ~, qu'importe ~ \
S'utilise souvent avec des termes opposés telles que : \
verbe : するしない, 降る降らない \
adjectif en い : いい/悪い (bon/mauvais), 好き/嫌い (aimé/détesté), 上手/下手 (adroit/maladroit)\
Nom : 晴雨 (temps clair ou pluvieux), 多少 (plus ou moins), 有無 (présence ou absence) ","Verbe à la forme neutre + にかかわらず \
Adjectif en い + にかかわらず \
Nom + にかかわらず ","金額の多少にかかわらず、寄付は大歓迎です。 \
Peu importe que le montant soit important ou non, les donations sont accueillies chaleureusement. \
このデパートは曜日に係わらず、いつも込んでいる。 \
Qu'importe le jour de la fête, il y a toujours plein de monde. \
当社は学校の成績のいい悪いに係わりなく、やる気のある人材を求めています。 \
Peu importe que vos résultats scolaires soient bons ou mauvais, on recherche dans cette entreprises des personnes compétentes et qui ont de la motivation. \
お酒を飲む飲まないに係わりなく、参加者には一人三千円払っていただきます。 \
Peu importe que vous buviez de l'alcool ou non, les participants doivent payer 3000 yens chacun. "
"209","N2","にかけては, にかけても ","にかけては, にかけても : concernant ~, en parlant de ~ ","Peut se traduire par : concernant ~, à propos de ~, en parlant de ~ \
S'utilise pour pointer quelque chose de positif, souvent une caractéristique ou une capacité にかけては est donc suivie par une phrase avec un sens positif ","Nom + にかけては ou にかけても","数学にかけては、彼女はクラスでいつも一番だった。 \
Concernant les mathématiques, elle était tout le temps la meilleure. \
彼は走ることにかけては誰にも負けない。 \
A propos de course à pied, il n'a jamais perdu face à quelqu'un. "
"210","N2","にこたえて ","に応えて (にこたえて) : en réponse à ~ ","Peut se traduire par : en réponse à ~ \
L'action qui est réalisée se fait ou est faite en réponse à quelque chose \
Ce qui précède に応えて est souvent une question, un souhait, une opinion ou une demande","Nom + に応えて ","社員の要求にこたえて労働時間を短縮した。 \
En réponse à la demande des employés, les heures de travail ont été réduites. \
地方の需要に応えるのに十分な製品の在庫がある。 \
Nous avons un stock de produits suffisant dans le but de répondre à la demande locale. "
"211","N2","にもかかわらず ","にもかかわらず : bien que ~, en dépit du fait que ~, malgré ~ ","Peut se traduire par : bien que ~, en dépit du fait que ~\
Contrairement à くせに, il n'y a pas d'émotions (dédain, reproche...) qui sont exprimées \
S'utilise de manière formelle ","Verbe à la forme neutre ou adjectif en い + にもかかわらず \
Adjectif en な ou nom + (である mais pas だ) + にもかかわらず ","渋滞にもかかわらず、私はどうにか空港に遅れずに到着することができた。 \
En dépit des embouteillages, j'ai réussi à arriver à l'aéroport d'une façon ou d'une autre sans être en retard. \
彼は努力したにもかかわらず十分には報われなかった。 \
Malgré ses efforts, il n'a pas été assez récompensé. "
"212","N2","にもとづいて ","に基づいて (にもとづいて) : basé sur ~, en se basant sur ~ ","Peut se traduire par : basé sur ~, en se basant sur ~ \
Exprime le fait que quelque chose se base, se fonde, se construit à partir d'un autre élément \
S'utilise principalement quand l'élément sur lequel on se base est rationnel (un fait, une preuve...) \
を基に s'utilise avec le même sens mais se rapporte plus à quelque chose de sentimental (une intuition, une idée...)","Nom + に基づいて ","彼の理論は多くの事実に基づいている。 \
Sa théorie est basée sur de nombreux faits. \
天気の予報は過去のデータに基づいて行われる。\
 Les prévisions météorologiques sont réalisées en se basant sur des données passées.\
 給料は経験と学歴に基づいて決まります。 \
Le salaire sera établi en se basant sur le cursus scolaire et l'expérience."
"213","N2","において, における ","において, における : dans ~, lors de ~, à ~, en ~ ","Peut se traduire par : dans ~, lors de ~, à ~, en ~ \
Permet de spécifier un emplacement (physique ou non), un domaine, un lieu ou un moment\
 S'utilise dans le langage formel et écrit \
Peut être remplacé de manière informelle par で ou に ","Nom + において ou における ","中世において、ミルクはまだ薬として普及していた。 \
Au Moyen-Age, le lait était encore utilisé en tant que médicament. \
彼女は彼より数学において劣っている。 \
Elle est moins bonne que lui en mathématiques. \
多くの国において軍備縮小は実際には難しい。 \
Le désarmement est en pratique compliqué dans beaucoup de pays. \
エイズ調査の分野におけるすべての変化を追い続けることはできない。 \
On ne peut pas continuer de suivre tous les changements dans le domaine de recherche du SIDA. \
男女関係における嫉妬はしばしば信頼の欠落によってもたらされる。 \
La jalousie dans les relations hommes-femmes est souvent le résultat d'un manque de confiance. \
音楽における好みは人によって異なる。 \
Les goûts en matière de musique varient suivant les personnes. "
"214","N2","におうじて ","に応じて (におうじて) : selon ~, conformément à ~, en réponse à ~ ","1er sens \
Peut se traduire par : selon ~, suivant ~ \
\
2ème sens \
Peut se traduire par : en réponse à ~ ","Nom + に応じて ","状況に応じて事に対処してください。 \
On doit s'occuper des problèmes selon la situation.\
 給料は年齢と経験に応じて決まっている。 \
Le salaire est fixé suivant l'âge et l'expérience. \
お好みに応じて塩と胡椒を加えてください。 \
Ajoutez du sel ou du poivre suivant le goût. \
働きに応じて支払われます。 \
Vous serez payé suivant votre travail. \
彼らは依頼に応じて見本を送った。 \
Ils m'ont envoyé un échantillon en réponse à ma demande. "
"215","N2","にさいして, にさいし ","に際して (にさいして), に際し (にさいし) : lors de ~, à l'occasion de ~ ","Peut se traduire par : lors de ~, à l'occasion de ~ \
S'utilise lors d'une occasion particulière et importante \
に当たって a un sens proche mais indique juste une occasion de manière formelle ","Nom + に際して ou に際し \
Verbe à la forme neutre + に際して ou に際し ","子供が入学するに際して、色んなものを買う必要がある。 \
Quand votre enfant rentre à l'école, il est nécessaire d'acheter tout un tas de choses. \
帰国に際し、お世話になった人にあいさつの手紙を出した。 \
Lors de mon retour au pays, j'ai envoyé des lettres de remerciements aux personnes qui avaient pris soin de moi. "
"216","N2","にさきだって ","に先立って (にさきだって) : avant ~, au préalable de ~ ","Peut se traduire par : avant ~, au préalable de ~ \
S'utilise de manière formelle contrairement à 前に qui a le même sens mais est plus informel ","Nom + に先立って ","高層マンションの建設に先立って、住民と建設会社との話し合いが行われた。 \
Avant la construction du grand immeuble résidentiel, une discussion a eu lieu entre l'entreprise de construction et les habitants. \
海外旅行に先立って、パスポトを確認してください。 \
Vérifie bien ton passeport avant ton voyage à l'étranger. "
"217","N2","にしろ, にしても ou にせよ ","にしろ, にしても ou にせよ : même si ~, peu importe que ~, dans un cas ou l'autre ","Quand にしろ, にしても ou にせよ sont employés seul \
Peut se traduire par : même si ~, peu importe ~. \
\
Quand にしろ, にしても ou にせよ sont doublés \
Quelque soit le cas, l'énoncé qui vient après les deux choix ne changera pas \
La réalité ne changera pas quelque soit le cas où on se placera \
Peut se traduire par : que ce soit ~ ou ~, dans un cas ~ ou dans l'autre ~","Verbe à la forme neutre ou nom + にしろ, にしても ou にせよ \
Cas A + にしろ, にしても, にせよ + cas B + にしろ, にしても, にせよ + proposition principale ","どんな本を読むにしても注意深く読みなさい。 \
Qu'importe le genre de livre que tu lis, lis-le avec attention. \
あなたの作文には誤りがもしあるにしてもほとんどない。 \
Même s'il y avait des erreurs dans ta rédaction, il n'y en aurait que peu. \
冗談にしろ恐怖からにしろ決してうそを言うな。 \
Que ce soit par plaisanterie ou par peur, ne mens jamais. "
"218","N2","にしたがって ","に従って(にしたがって) : en suivant ~, conformément à ~, au fur et à mesure que ~ ","Avec un nom \
Peut se traduire par : en suivant ~, conformément à ~ \
\
Avec un verbe Pour exprimer le fait que deux actions impliquant un changement s'effectuent de manière graduelle et en continu \
Ces actions sont indépendantes de notre volonté Les verbes des deux actions doivent exprimer une action continue et non momentanée Peut se traduire par : au fur et à mesure que ~ \
S'utilise à l'écrit ","Nom + に従って \
Verbe à la forme neutre (pas de passé) + に従って ","私たちは時間割に従って勉強する。 \
Nous étudions conformément à l'emploi du temps. \
先生の忠告に従って行動したほうがいい。 \
Tu ferais mieux d'agir suivant les conseils de ton professeur. \
両国間の文化交流が進むにしたがって相互理解も一段と深まっていった。 \
Au fur et à mesure que les échanges culturels entre deux pays progressent, leur compréhension mutuelle se renforce aussi d'autant plus. "
"219","N2","にしたら, にすれば, にしても ","にしたら, にすれば, にしても : en se mettant à la place de ~, du point de vue de ~ ","Peut se traduire par : en se mettant à la place de ~, du point de vue de ~ ","Nom + にしたら ou にすれば ou にしても ","学生にすれば、休みは長ければ長いほどいいだろう。\
 En se mettant à la place d'un étudiant, plus les vacances sont longues, meilleurs elles sont. \
この大人向けの機械は子供にしたら使いにくいよ！ \
Cette machine à destination d'adultes est difficile à utiliser en se mettant à la place d'un enfant !"
"220","N2","にしては ","にしては : bien que ~, malgré ~ ","Peut se traduire par : bien que ~, malgré ~\
Ce qui suit correspond à quelque chose d'inattendu, de surprenant ","Nom + にしては \
Verbe à la forme neutre + にしては ","兄はアメリカに２０年いたにしては英語が下手だ。 \
Bien que mon frère soit depuis 20 ans aux Etats-Unis, son anglais est mauvais. \
お金持ちにしては古い車に乗っている。 \
Bien qu'il soit quelqu'un de riche, il conduit une vieille voiture. "
"221","N2","にそういない ","に相違ない (にそういない) : sûrement, sans aucun doute ","Pour indiquer que l'on est sûr de quelque chose \
Peut se traduire par : sûrement, sans aucun doute \
Dans les certificats officiels, se traduit par 間違いない (まちがいない) : je certifie que ~\
 S'emploie généralement à l'écrit ","Verbe à la forme neutre + に相違ない \
Nom + に相違ない ","この土器は古い時代のものに相違ない。 \
Cette faïence provient sans aucun doute d'une période ancienne. \
ここに書かれていることは事実に相違ありません。\
 Je certifie exact ce qui est écrit ci-joint."
"222","N2","にそって, にそい, にそう ","に沿って (にそって), に沿い (にそい), に沿う (にそう) : conformément à ~, en suivant ~, le long de ~ ","1er sens \
Peut se traduire par : conformément à ~, en suivant ~, en tenant compte de~ \
Synonymes : に従って (にしたがって) ou のとおりに \
\
2ème sens \
Peut se traduire par : le long de ~","Nom + に沿って \
Nom + に沿い \
Nom + に沿う","決まった方針に沿って、新しい計画を立てましょう。 \
Etablissons un nouveau plan conformément aux directives prises. \
文法のパターンに沿って語彙を勉強するべきだ。\
 Tu devrais étudier le vocabulaire en tenant compte des points de grammaire. \
通りに沿って桜が植えられている。 \
Des cerisiers sont plantés le long de la rue. "
"223","N2","にすぎない","に過ぎない (にすぎない) : n'être rien de plus que ~, n'être tout au plus que ~ ","Peut se traduire par : n'est rien de plus que ~, n'est tout au plus que ~ ","Verbe à la forme neutre + にすぎない \
Nom + にすぎない ","彼は政治屋にすぎない。 Il n'est rien de plus qu'un politicien. 彼女は事実を述べていたに過ぎない。 Elle était tout au plus en train d'exprimer la réalité. "
"224","N2","にともなって ","に伴って (にともなって) : en même temps que ~, avec ~ ","1er sens \
Peut se traduire par : au fur et à mesure que ~, en même temps que ~ \
Permet d'indiquer qu'un changement a lieu en même temps qu'un autre にしたがって, につれて et とともに ont des sens proches \
\
2ème sens Peut se traduire par : avec ~ \
S'utilise pour dire que quelque chose accompagne ou suit quelque chose d'autre \
に伴って est équivalent à ~ と一緒に (といっしょに) ","Nom + に伴って \
Verbe à la forme neutre + に伴って ","人口が増えるに伴って、 いろいろな問題が起ってきた。 \
Divers problèmes surviennent en même temps qu'un accroissement de la population. \
経済発展に伴う環境破壊が問題になっている。 \
La destruction de l'environnement est devenue un problème en même temps que le développement économique. \
地震に伴って火災が発生することが多い。 \
De nombreux incendies ont lieu avec les tremblements de terre. "
"225","N2","について ","について : concernant ~, à propos de ~ ","Peut se traduire par : concernant ~, à propos de ~ \
Permet d'évoquer un sujet dont on parle, que l'on pense... \
に関して a un sens proche \
について est un peu plus formel que に関して ","Nom + について \
Nom + についての + nom ","コンピューターの使い方についての本がほしい。 \
Je veux un livre relatif à l'utilisation d'un ordinateur. \
日本の経済について研究しています。 \
Je fais des études concernant l'économie japonaise. "
"226","N2","につき ","につき : en raison de ~, pour cause de ~ ","Peut se traduire par : en raison de ~, pour cause de ~ \
S'utilise à l'écrit de manière formelle comme dans des bulletins d'informations ou des avis officiels  ","Nom + につき ","雨天につき、試合は延期いたします。 \
En raison du temps pluvieux, la compétition est reportée. \
停電につき、パソコンは今使えません。 \
Les ordinateurs ne peuvent être utilisés maintenant pour cause de coupure d'électricité. "
"227","N2","につれて ","に連れて (につれて) : au fur et à mesure que ~ ","Peut se traduire par : au fur et à mesure que ~\
 Permet d'indiquer qu'un changement a lieu en même temps qu'un autre \
とともに et にしたがって ont un sens proche \
につれて s'utilise plus à l'oral et にしたがって à l'écrit ","Nom + につれて ","品質がよくなるにつれて、値段が高くなる。 \
Au fur et à mesure que la qualité s'améliore, les prix augmentent également. \
空気が抜けるにつれて風船は徐々に降りてきた。\
Le ballon descend lentement au fur et à mesure que l'air s'échappe. "
"228","N2","にわたる, にわたって ","に渡る, に渡って (にわたる, にわたって) : durant ~, tout au long de ~, à travers ~ ","Peut se traduire par : durant ~, tout au long de ~, à travers ~ \
Permet de définir un intervalle de temps, de lieu ou de personnes \
Est précédé par un indicateur temporel, géographique ou un groupe \
S'utilise à l'écrit ","Nom + にわたって ou にわたり \
Nom + にわたる + nom ","西日本全域にわたり、台風に被害を受けた。 \
Toute la zone Ouest du Japon a été frappée par les dégâts du typhon. \
理事会の決定については、すべての学部にわたって学生の不満が広まった。 \
Le mécontentement des élèves s'est étendu à travers tous les départements de l'université par rapport à la décision du conseil de direction. \
兄は 5 時間にわたる大手術を受けた。 \
Mon frère ainé s'est fait opérer durant 5 heures. "
"229","N2","のもとで, のもとに ","の下で, の下に (のもとで, のもとに) : sous ~, en suivant ~ ","Peut se traduire par : sous ~, en suivant ~ \
Indique que quelque chose se réalise sous l'action de ~, en étant influencé par ~, grâce à ~ \
S'utilise dans un registre formel ","Nom + の下で ou の下に ","その新しい法律の下では、夫は子供の世話をするために休暇を取ることができる。 \
Suivant cette nouvelle loi, les époux peuvent prendre des congés pour s'occuper de leurs enfants. \
彼の指導の下で商売は繁盛した。 \
Les affaires ont prospéré sous sa direction. \
共産主義の下では、生産手段は国有化される。 \
Sous le communisme, les moyens de production appartiennent à l'Etat. "
"230","N2","のみならず ","のみならず : pas seulement ~ mais aussi ~ ","Peut se traduire par : pas seulement ~, mais aussi ~ \
S'utilise à l'écrit de manière formelle ","Nom ou adjectif en な + (である) + のみならず \
Adjectif en い ou verbe à la forme neutre + のみならず","学生のみならず、教師もスポーツ大会に参加することになっている。 \
Il a été décidé que non seulement les élèves mais également les enseignants participeront au tournoi de sport. \
彼は英語のみならずフランス語も話すことができる。 \
Il parle non seulement anglais mais aussi français. \
時は虚偽のみならず真実も明らかにする。 \
Le temps clarifie non seulement les mensonges mais également la vérité"
"231","N2","ぬきで, ぬきの ","ぬきで, ぬきの : sans ~ ","Marque l'absence, l'exclusion d'une personne ou d'une chose \
Peut se traduire par : sans ~ ","Nom + ぬきで \
Nom + ぬきの + nom ","万一遅れたら、私ぬきで夕食を始めなさい。 \
Si j'arrivais en retard par hasard, commencez à manger sans moi. \
朝食抜きで働くのは苦痛であった。 \
Travailler était vraiment difficile sans prendre de petit-déjeuner. \
アルコール抜きの飲物がありますか。 \
Avez-vous des boissons sans alcool ? "
"232","N2","おそれがある ","恐れがある (おそれがある) : j'ai bien peur que ~, c'est malheureusement probable que ~ ","Peut se traduire par : j'ai bien peur que ~, c'est malheureusement probable que ~ \
S'utilise pour indiquer que quelque chose de négatif, de désagréable risque de se produire ","Verbe à la forme neutre + 恐れがある\
 Nom + の + 恐れがある ","その鳥は絶滅の恐れがあるといわれています。\
 On dit que l'extinction de cette espèce d'oiseau est malheureusement probable. \
そういう事故は再発するおそれがある。 \
Il est à craindre qu'un tel accident puisse se répéter. "
"233","N2","っぽい ","っぽい : paraitre ~, ressembler ~ ","Avec un nom ou un adjectif \
\
Souligne souvent la ressemblance de façon négative \
Exprime l'idée d'une ressemblance mais qui est différent de ce que l'on attend de nous, pas en accord avec notre nature \
Quand le nom se termine par un ん, on enlève le っ : 日本人ぽい (にほんじんぽい) \
\
S'utilise bien avec des couleurs + っぽい pour dire : une couleur qui se rapproche du ~, dans les tons ~ \
赤っぽい (あかっぽい) : rougeâtre  青っぽい (あおっぽい) : dans les tons bleus \
白っぽい (しろっぽい) : une couleur proche du blanc A\
\
vec un verbe \
っぽい montre une tendance ou une facilité à faire quelque chose \
\
En général, っぽい s'emploie plutôt dans le langage courant ","Adjectif en い sans le い final + っぽい \
Nom ou adjectif en な + っぽい \
Verbe dans sa forme en ます sans le ます + っぽい \
Au négatif, っぽい devient っぽくない (っぽい se comporte comme un adjectif en い) ","３０歳なのに、子供っぽい。 \
Elle a 30 ans mais est gamine. \
年を取ると、忘れっぽくなる。 \
On devient tête-en-l'air lorsque l'on vieillit. \
怒りっぽい人は、友達が少ない。\
Une personne qui s'énerve facilement a peu d'amis. \
今晩は少し熱っぽいのです。\
Je me sens un peu fiévreux ce soir. \
私は彼女の黒っぽい目が好きだ。 \
J'aime ses yeux tirant sur le noir. "
"234","N2","さえ et からして ","さえ et からして : même ~, même pas ~ ","Peut se traduire par : même, même pas \
からして s'emploie pour des choses très simples, basiques \
からして peut aussi s'employer pour dire : en se basant sur, d'après \
さえ s'emploie plus pour des choses neutres","Nom + さえ ou からして ","彼は自分自身の名前さえ書けない。\
 Il ne peut même pas écrire son propre nom. \
そして十分な水さえない。\
 Et il n'y a même pas assez d'eau. \
この証拠からして当然彼女は無実だということになる。\
 En se basant sur ces conclusions, on a bien évidemment décidé de son innocence. \
態度からしてけしからん。 \
Même son comportement est scandaleux. "
"235","N2","さいに ","際に (さいに) : lors de ~, lorsque ~ ","Peut se traduire par : lors de ~, lorsque ~ \
S'utilise de manière formelle et pour désigner un moment ou une occasion précise ","Verbe à la forme neutre affirmatif (passé ou présent) + 際(に ou は) \
Nom + の際(に ou は) \
この + 際 (expression) ","だれが一番優れているか、この際はっきり決めましょう。\
 Décidons clairement à ce moment là qui est le meilleur. \
会長に会う際にはどんなに丁寧にしてもしすぎることはない。 \
On ne peut pas être trop poli lorsque l'on rencontre le président. \
予約の際に聞いた確認番号を私に教えて下さい。 \
Veuillez-me communiquer le numéro de confirmation que l'on vous a donné lors de la réservation s'il vous plaît. \
通りを横断する際には車に気をつけなさい。 \
Fais bien attention aux voitures lorsque tu traverses la route. "
"236","N2","さいちゅうに ","最中に (さいちゅうに) : en plein milieu de ~ ","Peut se traduire par : en plein milieu de ~ Indique que quelque chose se produit exactement au moment où une autre action se réalise ","Nom + の最中に \
Nom + の最中です \
Verbe à la forme en -て + いる + 最中に","彼らは話をしている最中に電話を切られた。 \
Ils ont été interrompus en plein milieu d'une conversation téléphonique. \
彼はスピーチの最中に気を失った。 \
Il s'est évanoui en plein milieu de son discours. \
彼は遊びの最中です。\
Il est en plein milieu d'un jeu."
"237","N2","しだいでは, しだいだ ","次第では, 次第だ (しだいでは, しだいだ) : suivant ~, dépend de ~, la raison est que ~ ","1er sens \
\
Peut se traduire par : selon ~, suivant ~, dépend de ~ Indique que : \
selon A, B peut changer \
le fait que B survienne ou non dépend de A \
\
2ème sens \
\
Peut se traduire par : c'est parce que ~, la raison est que ~ \
Permet d'exprimer une raison, des circonstances... pour montrer le résultat de quelque chose ","1er sens \
Nom + 次第で(は) ou 次第だ\
2ème sens \
Verbe à la forme neutre ou adjectif en い ou adjectif en な + 次第だ ou 次第で(は) ","彼が成功するか否かは、彼の努力次第である。 \
Qu'il réussisse ou non dépend de ses efforts. \
成功するかどうかはあなたの勉強次第です。 \
Que tu réussisses ou non dépend de ce que tu as étudié. \
君の決定次第で行ってもいいしとどまってもいい。 \
Suivant ta décision, tu peux rester ou partir. \
このたび日本政府の招きにより、親善大使として日本に来た次第です。 \
La raison pour laquelle je suis allé au Japon en tant qu'ambassadeur de bonne volonté est due à l'invitation du gouvernement japonais. "
"238","N2","しかない ","しかない : ne pas avoir d'autres choix que de ~, devoir ~ ","Peut se traduire par : ne pas avoir d'autres choix que de ~ \
S'utilise quand le locuteur n'a pas d'autres choix que de faire quelque chose et implique qu'il est réticent à le faire \
ざるを得ない a un sens proche ","Verbe à la forme neutre + しかない ","近くの大学に日本語のクラスがないので、日本語を話したかったら、一人で日本語をするしかな い。 \
Parce qu'il n'y a pas de cours de japonais à l'université voisine, je n'ai pas d'autres choix que d'étudier seul si je veux parler japonais. \
修理が無理だとしたら、買いなおすしかないですね。 \
Si les réparations sont impossibles, il n'y a pas d'autres choix que d'en racheter un. \
事故で電車が動かないから、歩いて行くしかない。 \
Vu que le train ne circule plus à cause d'un accident, on n'a pas d'autres choix que d'y aller à pied"
"239","N2","すえに, すえの, のすえ ","末に, 末の, の末 (すえに, すえの, のすえ) : après avoir ~ ","Peut se traduire par : après avoir ~ \
S'utilise pour dire que quelque chose survient après une longue période durant laquelle un effort notable a été produit ","Verbe à la forme passé neutre (-た) + 末(に) ou 末(の) \
Nom + の末(に) ","長々と協議した末に、売り手と買い手は結局折り合った。\
 Après de longues négociations, le vendeur et l'acheteur sont finalement parvenus à un compromis. \
よく考えた末、私は家にいることに決めた。 \
Après y avoir bien réfléchi, j'ai décidé de rester chez moi. \
試行錯誤の末、彼はふと正しい答えを思いついた。 \
Après de longs tâtonnements, il a trouvé par hasard la bonne réponse. "
"240","N2","といっても ","と言っても (といっても) : bien que ~, même si l'on dit que ~ ","Peut se traduire par : bien que ~, même si l'on dit que ~, même si ~ \
Permet d'apporter des explications ou des informations supplémentaires sur ce qui vient d'être dit ","Verbe à la forme neutre + といっても \
Adjectif en い + といっても \
Adjectif en な ou nom + といっても ","子供の本だと言っても、ちょっと難しいです。 \
Même si c'est un livre pour enfants, c'est un peu compliqué. \
ここは冬の時に寒いと言っても雪は余り降らないです。 \
Bien qu'il fasse froid durant l'hiver ici, il neige à peine. \
日本は物価が高いといっても、安いものもありますよ。 \
Même si les prix sont élevés au Japons, il y a aussi des choses abordables."
"241","N2","ということだ ","と言うことだ (ということだ) : j'ai entendu que ~, cela veut dire que ~ ","1er sens \
Peut se traduire par : j'ai entendu que ~, il semblerait que ~, on rapporte que ~ \
S'utilise lorsque l'on répète/rapporte quelque chose que l'on a entendu ou lu \
\
2ème sens \
Peut se traduire par : cela veut dire que ~, cela signifie ~ \
S'utilise pour apporter une interprétation de ce qui a été dit en le reformulant \
On apporte une déduction par rapport à ce qui vient d'être dit ","Verbe à la forme neutre + ということだ \
Adjectif en い + ということだ \
Adjectif en な ou nom + (だ) + ということだ","朝日新聞によると、今日は 2 人の有名な歌手が結婚したということです。 \
D'après le journal Asahi, deux célèbres chanteurs se sont mariés aujourd'hui. \
その報告書によると不況になるということだ。\
 D'après le rapport, une dépression économique arriverait. \
手紙が戻ってきたということは、彼女はもうこの住所にはいないということだ。\
Le fait que sa lettre soit revenue signifie qu'elle ne vit plus à cette adresse. "
"242","N2","というものだ ","と言うものだ (というものだ) : je pense que ~ ","Peut se traduire par : je pense que ~, c'est ~ \
S'utilise pour montrer une impression ou un sentiment particulièrement fort du locuteur ","Nom + と言うものだ ","一日に本を読み切れるのは無理だと言うものだ。 \
C'est normalement impossible de finir de lire un livre en une journée. \
彼に話すのが親切というものだ。 \
Ce serait gentil de lui dire. \
人の手紙を無断で開封するのは、プライバシーの侵害というものだ。 \
Je pense que c'est clairement une violation de la vie privée que d'ouvrir une lettre de quelqu'un sans permission. "
"243","N2","というものではない ","と言うものではない (というものではない) : cela ne veut pas dire que ~, ce n'est pas nécessairement ~ ","Peut se traduire par : cela ne veut pas dire que ~, ce n'est pas nécessairement ~, il n'y a pas de garantie que ~ \
S'utilise pour montrer qu'une conclusion logique à une situation n'est pas toujours vraie \
On nuance en quelque sorte un propos ou une idée \
On rencontre également la forme : と言うものでもない ","Verbe à la forme neutre + というものではない \
Adjectif en い + というものではない \
Adjectif en な ou nom + というものではない ","どんなこともお金で解決できる、というものではありません。 \
Ce n'est pas totalement vrai de penser que l'on peut tout résoudre avec de l'argent. \
ダイエットをするのはやせるというものではない。 \
Faire un régime n'est pas une garantie de perdre du poids. \
休めば元気になると言うものではない。 \
Si tu te reposes, cela ne veut pas forcément dire que tu seras en pleine forme. "
"244","N2","というより ","というより : plutôt que ~ ","Peut se traduire par : plutôt que ~, plus que ~ \
Permet souvent d'exprimer l'opinion ou l'avis du locuteur après というより ","Verbe à la forme neutre ou adjectif en い + というより\
 Nom ou adjectif en な (sans le だ déclaratif) + というより","彼女とは友達というより知り合いの仲です。 \
Elle est plus une connaissance qu'une amie. \
私は悲しいというよりは腹が立った。 \
Je suis plus furieux que triste. \
私が疲れるのは、暑さというよりはむしろ湿度のせいだ。 \
C'est plus à cause de l'humidité que de la chaleur que je suis fatigué.\
 彼女は歌手というよりむしろ女優だ。 \
Elle est plus une actrice qu'une chanteuse"
"245","N2","としたら, とすれば ","としたら, とすれば : en supposant que ~, si ~ ","Peut se traduire par : en supposant que ~, si ~ \
Permet d'exprimer une supposition puis d'imaginer une hypothèse ","Verbe à la forme neutre ou adjectif en い + としたら ou とすれば \
Nom ou adjectif en な + だ + としたら ou とすれば ","もし試験に落ちていたとしたら、彼はどうしたのだろう。 \
Qu'aurait-il fait si il avait échoué à l'examen ? \
もし仮に地震が来たとしたら私たちの町はどうなるのだろうか。 \
Que deviendrais notre ville si un tremblement de terre survenait ? \
もし万一外国へ行くとすれば、フランスにするでしょう。 \
En supposant que j'aille à l'étranger, j'irai probablement en France. \
もう１度人生をやり直すとすれば音楽家になりたい \
Si je devais vivre une autre vie, je voudrais être un musicien. "
"246","N2","としては ","としては : pour ~ ","Peut se traduire par : pour ~ \
Implique que quelque chose est bizarre ou inattendu \
S'utilise pour donner un point de référence lors d'une comparaison ","Nom + としては ","自分としては満足している。 \
Pour ma part, je suis satisfait. １\
月の輸出は１００億ドルと、同月としては最高記録になった。 \
En Janvier les exportations ont totalisé 10 milliards de dollars, un record pour le mois.\
彼は相撲取りとしては少し軽い。 \
Il est un peu léger pour quelqu'un faisant du sumo. \
彼女の行動は若い娘としては異常です。 \
Son comportement est étrange pour une jeune fille. "
"247","N2","としても ","としても : même si ~, en supposant que ~ ","Peut se traduire par : même si ~, en supposant que ~ ","Verbe à la forme neutre ou adjectif en い + としても \
Nom ou adjectif en な + だ + としても ","彼はとてもいい人だとしても、私は彼を本当は信頼していない。 \
Même si il est quelqu'un de bien, je ne lui fais pas confiance. \
彼女とは二度と口をきかない。たとえ彼女が謝ってきたとしても。 \
Je ne lui parlerais plus jamais. Même si elle vient s’excuser. \
もしあした雨が降ったとしてもピクニックに行きますか。 \
En supposant qu'il pleuve demain, ira t'on quand même pique-niquer ? \
それが事実であるとしても、私の関知しないことだ。 \
En supposant que cela soit vrai, ça ne me concerne pas. "
